mx,acalitos,Acalitos,25,,24.632778,-107.663333
mx,acalman,Acalmán,01,,20.433333,-98.05
mx,acalmani,Acalmani,12,,16.8125,-98.5
mx,acalpican,Acalpican,16,,18.05,-102.416667
mx,acalpican de morelos,Acalpican de Morelos,16,,18.016667,-102.333333
mx,acaltepec,Acaltepec,20,,16.266667,-95.933333
mx,acambaro,Acámbaro,07,,26.483333,-101.133333
mx,acambaro,Acámbaro,11,56265,20.033333,-100.733333
mx,acambay,Acambay,15,5807,19.955833,-99.841667
mx,acamilpa,Acamilpa,17,,18.7,-99.166667
mx,acamixtla,Acamixtla,12,4866,18.566667,-99.583333
mx,acamixtlan,Acamixtlan,12,,18.566667,-99.583333
mx,acamoa,Acamoa,15,,19.666667,-99.2
mx,acamuchitlan,Acamuchitlán,15,,18.816667,-100.25
mx,acanaxjab,Acanaxjab,05,,16.066667,-91.816667
mx,acanceh,Acancéh,31,9892,20.816667,-89.45
mx,acancun,Acancún,31,,21.233333,-88.283333
mx,acanoa,Acanoa,13,,20.791667,-98.258333
mx,acansip,Acansip,31,,20.583333,-89.833333
mx,acantilado,Acantilado,30,,20.05,-96.766667
mx,acapa,Acapa,13,,20.904167,-98.9
mx,acapantzingo,Acapantzingo,17,,18.9,-99.216667
mx,acapetagua,Acapetagua,05,,15.283333,-92.7
mx,acapetahua,Acapetahua,05,6115,15.283333,-92.7
mx,acapetlahuaya,Acapetlahuaya,12,,18.416667,-100.066667
mx,acaponeta,Acaponeta,18,18564,22.496389,-105.359444
mx,acaponetilla,Acaponetilla,18,,21.916667,-105.066667
mx,acaponetillo,Acaponetillo,18,,21.916667,-105.066667
mx,acapulco,Acapulco,02,,32.074722,-115.219444
mx,acapulco,Acapulco,12,652160,16.85,-99.916667
mx,acapulco,Acapulco,14,,21.933333,-103.533333
mx,acapulco,Acapulco,21,,18.866667,-98.433333
mx,acapulco,Acapulco,25,,24.953056,-107.621944
mx,acapulco de juarez,Acapulco de Juárez,12,,16.85,-99.916667
mx,acaquila,Acaquila,12,,18.125,-99.266667
mx,acaracare,Acarácare,06,,27.583333,-108.083333
mx,acarcare,Acarcare,06,,27.583333,-108.083333
mx,acarotan,Acarotán,06,,27.583333,-108.083333
mx,acasico,Acasico,14,,21.133333,-102.8
mx,acatan,Acatán,18,,21.9,-104.983333
mx,acatempa,Acatempa,12,,18.316667,-99.866667
mx,acatempa,Acatempa,15,,18.65,-100.2
mx,acatempa,Acatempa,30,,20.65,-97.533333
mx,acatempam,Acatempam,15,,18.65,-100.2
mx,acatempan,Acatempan,12,,18.316667,-99.866667
mx,acatempan,Acatempan,15,,18.65,-100.2
mx,acatempan,Acatempan,27,,17.9875,-91.5
mx,acaten,Acaten,16,,19.256944,-101.225
mx,acateno,Acateno,21,3295,19.883333,-97.35
mx,acatepec,Acatepec,12,,16.75,-98.483333
mx,acatepec,Acatepec,13,,20.916667,-98.716667
mx,acatepec,Acatepec,20,,16.15,-97.533333
mx,acatepec,Acatepec,21,,18.233333,-97.566667
mx,acatepeo,Acatepeo,21,,18.233333,-97.566667
mx,acatepulco,Acatepulco,14,,21.833333,-103.466667
mx,acatic,Acatic,14,11582,20.783333,-102.883333
mx,acaticpac,Acaticpac,30,,19.166667,-97.066667
mx,acatipa,Acatipa,13,,21.05,-98.575
mx,acatita,Acatita,07,,25.7,-101.133333
mx,acatita,Acatita,10,,20.666667,-105.316667
mx,acatita,Acatita,18,,22.808333,-105.245833
mx,acatita,Acatita,25,,24.684722,-106.896944
mx,acatita,Acatita,32,,22.45,-103.833333
mx,acatita grande,Acatita Grande,25,,25.05,-107.083333
mx,acatitan,Acatitán,08,,19.133333,-103.7
mx,acatitan,Acatitán,10,,24.919722,-106.885833
mx,acatitan,Acatitán,18,,21.308333,-104.641667
mx,acatitan,Acatitán,25,,24.089722,-106.653611
mx,acatitlan,Acatitlán,14,,20.533333,-104.55
mx,acatitlan,Acatitlán,15,,18.983333,-100.333333
mx,acatitlan,Acatitlán,21,,18.133333,-97.533333
mx,acatitlan,Acatitlán,22,,21.216667,-99.183333
mx,acatitlan,Acatitlan,25,,24.089722,-106.653611
mx,acatitlan de zaragoza,Acatitlán de Zaragoza,22,,21.216667,-99.183333
mx,acatito,Acatito,25,,25.35,-108.05
mx,acatla,Acatla,21,,19.2,-97.133333
mx,acatlajapa,Acatlajapa,13,,21.083333,-98.866667
mx,acatlan,Acatlan,11,,16.8,-98.916667
mx,acatlan,Acatlán,12,,17.666667,-99.166667
mx,acatlan,Acatlán,13,,20.15,-98.45
mx,acatlan,Acatlán,15,,18.9,-99.916667
mx,acatlan,Acatlán,16,,18.85,-102.491667
mx,acatlan,Acatlan,20,5933,18.533333,-96.616667
mx,acatlan,Acatlán,21,16292,18.2,-98.05
mx,acatlan,Acatlán,28,,23.966667,-99.133333
mx,acatlan,Acatlán,30,,19.716667,-96.833333
mx,acatlan de juarez,Acatlán de Juárez,14,,20.416667,-103.583333
mx,acatlan de la cruz,Acatlán de la Cruz,12,,18.383333,-99.933333
mx,acatlan del rio,Acatlán del Río,12,,17.916667,-99.916667
mx,acatlan de osorio,Acatlán de Osorio,21,,18.2,-98.05
mx,acatlan de perez figueroa,Acatlán de Pérez Figueroa,20,,18.533333,-96.616667
mx,acatlima,Acatlima,20,,17.825556,-97.809722
mx,acatlipa,Acatlipa,17,,18.816667,-99.233333
mx,acatlipa,Acatlipa,27,,17.383333,-91.016667
mx,acatlixhuayan,Acatlixhuayan,15,,19.208333,-98.716667
mx,acatzingo,Acatzingo,21,22386,18.983333,-97.783333
mx,acatzingo de hidalgo,Acatzingo de Hidalgo,21,,18.983333,-97.783333
mx,acatzingo de la piedra,Acatzingo de la Piedra,15,,18.916667,-99.583333
mx,acaxman,Acaxmán,05,,14.825,-92.316667
mx,acaxochitlan,Acaxochitlán,13,3746,20.166667,-98.2
mx,acaxtlahuacan,Acaxtlahuacán,21,,18.016667,-98.533333
mx,acaxtlahuacan de albino zertuche,Acaxtlahuacán de Albino Zertuche,21,,18.020833,-98.545833
mx,acaxuchitlan,Acaxuchitlan,15,,20.15,-99.6
mx,acayahualco,Acayahualco,12,,17.383333,-99.85
mx,acayuca,Acayuca,13,7276,20.033333,-98.833333
mx,acayucan,Acayucan,30,46992,17.95,-94.916667
mx,acayutlan,Acayutlán,13,,20.2,-99.283333
mx,acazonica,Acazónica,30,,19.216667,-96.583333
mx,acazuchitlan,Acazuchitlán,15,,20.15,-99.6
mx,acazulco,Acazulco,15,5131,19.266667,-99.433333
mx,acebuche,Acebuche,11,,20.2225,-100.741389
mx,acebuches,Acebuches,06,,27.45,-105.816667
mx,acebuches,Acebuches,07,,28.233333,-102.9
mx,acebuches,Acebuches,10,,26.566667,-104.333333
mx,acececa,Acececa,30,,21.3,-98.3
mx,aceitillo,Aceitillo,30,,19.1,-96.533333
mx,aceituna,Aceituna,25,,25.666667,-108.65
mx,acelotla,Acelotla,13,,19.880556,-98.652778
mx,acequia,Acequia,24,,21.883333,-99.9
mx,acequia salada,Acequia Salada,24,,21.883333,-99.9
mx,acevedo,Acevedo,10,,23.75,-104.266667
mx,achates,Achates,14,,19.816667,-104.65
mx,achemes,Achemes,03,,24.966667,-111.216667
mx,achichipico,Achichipico,17,,18.933333,-98.816667
mx,achichipico,Achichipico,30,,18.533333,-97
mx,achichipil,Achichipil,13,,21.2125,-98.504167
mx,achichipilco,Achichipilco,17,,18.933333,-98.816667
mx,achichitavo,Achichitavo,06,,27.466667,-108
mx,achigca,Achigca,12,,17.483333,-99.233333
mx,achimeque,Achimeque,14,,22.383333,-103.233333
mx,achio,Achio,14,,20.883333,-103.733333
mx,achiote,Achiote,23,,17.933333,-88.833333
mx,achiotepec,Achiotepec,13,,20.6,-98.05
mx,achiotes,Achiotes,14,,19.816667,-104.633333
mx,achiotes,Achiotes,20,,16.216667,-98.05
mx,achiquihuictla,Achiquihuictla,13,,20.983333,-98.383333
mx,achiquihuititla,Achiquihuititla,13,,20.983333,-98.383333
mx,achiquihuitla,Achiquihuitla,13,,20.983333,-98.383333
mx,achitavo,Achitavo,06,,27.466667,-108
mx,achiutla,Achiutla,20,,17.333333,-97.516667
mx,achocoatlan,Achocoatlán,13,,20.776389,-98.716667
mx,achoquen,Achoquén,32,,21.516667,-103.083333
mx,achota,Achota,10,,24.633333,-106.683333
mx,achotal,Achotal,23,,17.95,-88.85
mx,achotal,Achotal,27,,17.6,-91.216667
mx,achotal,Achotal,30,,17.733333,-95.166667
mx,achotal de moreno,Achotal de Moreno,30,,17.733333,-95.166667
mx,achotan,Achotán,16,,18.683333,-103.566667
mx,achotes,Achotes,14,,19.816667,-104.65
mx,achotla,Achotla,12,,18.15,-100.15
mx,achotla,Achotla,13,,20.755556,-98.780556
mx,achotlan,Achotlán,16,,18.683333,-103.566667
mx,achupil,Achupil,30,,20.916667,-98.166667
mx,acoapa,Acoapa,13,,21.119444,-98.483333
mx,acochic,Acochic,06,,28.116667,-107.166667
mx,acoculco,Acoculco,13,,19.970556,-99.301389
mx,acoculco,Acoculco,21,,19.933333,-98.216667
mx,acolman,Acolman,01,,20.433333,-98.05
mx,acolman,Acolman,15,4998,19.625,-98.916667
mx,acolman de netzahualcoyotl,Acolman de Netzahualcóyotl,15,,19.633333,-98.916667
mx,acomulco,Acomulco,13,,20.8,-98.708333
mx,aconchi,Aconchi,26,,29.833333,-110.2
mx,acontilla,Acontilla,30,,20.683333,-97.381944
mx,acopilco,Acopilco,09,,19.333333,-99.316667
mx,acopinalco,Acopinalco,13,,19.716667,-98.533333
mx,acopinalco,Acopinalco,29,,19.666667,-98.166667
mx,acopinalco del penon,Acopinalco del Peñón,29,,19.666667,-98.166667
mx,acosta,Acosta,07,,28.033333,-101.366667
mx,acosta,Acosta,14,,21.2,-102.5
mx,acosta,Acosta,32,,23.6,-101.933333
mx,acotzilapan,Acotzilapan,15,,19.783333,-99.683333
mx,acoutla,Acoutla,20,,17.65,-97.466667
mx,acoxcatlan,Acoxcatlán,13,,20.975,-98.777778
mx,acoyotitla,Acoyotitla,21,,20.466667,-97.983333
mx,acoyotla,Acoyotla,13,,21.15,-98.8
mx,acoyotla,Acoyotla,21,,20.466667,-97.983333
mx,acoyotla,Acoyotla,30,,20.816667,-98.183333
mx,acozac,Acozac,15,,19.341667,-98.883333
mx,acozantla,Acozantla,21,,18.95,-98.383333
mx,actectic,Actectic,05,,16.7,-92.825
mx,actelja,Acteljá,05,,17.1,-92.216667
mx,acteopan,Acteopan,21,,18.75,-98.716667
mx,actiepa,Actiepa,05,,17.35,-92.165278
mx,actiepa yochi,Actiepa Yochi,05,,17.466667,-92.181944
mx,actiopan,Actiopan,21,,18.75,-98.716667
mx,actipan,Actipan,21,6037,18.958333,-97.802778
mx,actipan,Actipan,29,,19.616667,-98.6
mx,actlzayanca,Actlzayanca,29,,19.433333,-97.783333
mx,actlzayanca de hidalgo,Actlzayanca de Hidalgo,29,,19.433333,-97.783333
mx,actopam,Actópam,30,,19.5,-96.616667
mx,actopan,Actopan,13,26706,20.266667,-98.933333
mx,actopan,Actopan,30,3990,19.5,-96.616667
mx,actun,Actún,31,,20.766667,-89.983333
mx,actunchen,Actunchén,31,,21.333333,-87.983333
mx,actuncoh,Actuncoh,31,,20.925,-88.116667
mx,acu,Acú,31,,20.55,-90.166667
mx,acuamanala,Acuamanala,29,,19.223611,-98.2
mx,acuapa,Acuapa,13,,20.933333,-98.266667
mx,acuatempa,Acuatempa,13,,21.069444,-98.466667
mx,acuatempa,Acuatempa,30,,20.65,-97.533333
mx,acuautla,Acuautla,13,,20.5,-98.05
mx,acuautla,Acuautla,15,21905,19.333333,-98.85
mx,acucha,Acucha,16,,19.152778,-100.661111
mx,acuescomac,Acuescomac,21,,19.033333,-98.383333
mx,acuexcomac,Acuexcomac,15,,19.558333,-98.908333
mx,acuexcomac,Acuexcomac,21,4236,18.841667,-98.063889
mx,acuicuixcaltepetl,Acuicuixcaltepetl,29,,19.45,-98.2
mx,acuicuixcatepec,Acuicuixcatepec,29,,19.45,-98.2
mx,acuicuizcatepec,Acuicuizcatepec,29,,19.45,-98.2
mx,acuifzio,Acuifzio,16,,20.333333,-101.966667
mx,acuimantla,Acuimantla,13,,21.033333,-98.8
mx,acuitapilco,Acuitapilco,18,,21.35,-104.516667
mx,acuitlapan,Acuitlapan,12,,18.566667,-99.55
mx,acuitlapilco,Acuitlapilco,15,,18.9,-99.783333
mx,acuitlapilco,Acuitlapilco,29,,19.269444,-98.233333
mx,acuitzermo,Acuitzermo,16,,19.983333,-101.966667
mx,acuitzio,Acuitzio,16,5918,19.483333,-101.333333
mx,acuitzio del canje,Acuitzio del Canje,16,,19.483333,-101.333333
mx,acula,Acula,30,,18.516667,-95.783333
mx,aculco,Aculco,15,,19.383333,-98.783333
mx,aculco,Aculco,21,,19.933333,-98.216667
mx,aculco,Aculco,29,,19.291667,-98.276389
mx,aculco de espinoza,Aculco de Espinoza,15,,20.1,-99.8
mx,acultzinapa,Acultzinapa,30,,18.683333,-97.15
mx,acultzingo,Acultzingo,30,5801,18.716667,-97.316667
mx,acumal,Acumal,23,,20.416667,-87.3
mx,acumbaro,Acúmbaro,14,,20.616667,-102.016667
mx,acumbaro,Acúmbaro,16,,19.216667,-102.333333
mx,acuna,Acuña,07,144703,29.3,-100.916667
mx,acuna,Acuña,19,,23.766667,-100.1
mx,acuna,Acuña,28,,23.2,-98.433333
mx,acutzilapan,Acutzilapan,15,5232,19.783333,-99.683333
mx,acuyo,Acuyo,16,,18.875,-101.181944
mx,adalberto ojeda,Adalberto Ojeda,30,,19.170833,-96.470833
mx,adalberto tejeda,Adalberto Tejeda,30,,17.583333,-94.216667
mx,adame,Adame,32,,22.416667,-102.25
mx,adela,Adela,27,,18.166667,-92.166667
mx,adelaido,Adelaido,18,,21.625,-104.320833
mx,adeliada,Adeliada,28,,24.05,-99.2
mx,adequez,Adéquez,20,,17.433333,-97.133333
mx,adivino,Adivino,26,,28.983333,-110.033333
mx,adjunta,Adjunta,10,,23.816667,-104.25
mx,adjunta,Adjunta,32,,23.8,-103.733333
mx,adjunta de los arroyos,Adjunta de los Arroyos,07,,26.983333,-101.1
mx,adjuntas,Adjuntas,06,,27.8,-99.95
mx,adjuntas,Adjuntas,07,,27.116667,-101.266667
mx,adjuntas,Adjuntas,10,,23.283333,-105.3
mx,adjuntas,Adjuntas,11,,21.05,-100.416667
mx,adjuntas,Adjuntas,13,,20.866667,-98.783333
mx,adjuntas,Adjuntas,19,,24.295278,-99.752222
mx,adjuntas,Adjuntas,22,,20.6,-100.45
mx,adjuntas,Adjuntas,24,,21.716667,-99.816667
mx,adjuntas,Adjuntas,28,,22.966667,-99
mx,adjuntas,Adjuntas,32,,22.483333,-102.866667
mx,adjuntas de mier,Adjuntas de Mier,28,,26.416667,-99.116667
mx,adobes,Adobes,06,,28.633333,-106.816667
mx,adobes,Adobes,14,,22.6,-103.833333
mx,adobes,Adobes,26,,31.316667,-111.166667
mx,adolfa ruiz cortines,Adolfa Ruíz Cortines,28,,23.183333,-98.783333
mx,adolfo,Adolfo,27,,18.2,-93.366667
mx,adolfo cortinez,Adolfo Cortínez,30,,17.883333,-95.583333
mx,adolfo de la huerta,Adolfo de la Huerta,23,,19.433333,-88.825
mx,adolfo lopez mateos,Adolfo López Mateos,01,,22.108333,-102.05
mx,adolfo lopez mateos,Adolfo López Mateos,03,,25.195833,-112.113611
mx,adolfo lopez mateos,Adolfo López Mateos,04,,18.3,-91.933333
mx,adolfo lopez mateos,Adolfo López Mateos,05,,14.966667,-92.541667
mx,adolfo lopez mateos,Adolfo López Mateos,06,8770,28.466667,-107.3
mx,adolfo lopez mateos,Adolfo López Mateos,07,,28.2,-103.65
mx,adolfo lopez mateos,Adolfo López Mateos,18,,21.333333,-104.933333
mx,adolfo lopez mateos,Adolfo López Mateos,25,,24.919444,-107.641389
mx,adolfo lopez mateos,Adolfo López Mateos,26,,30.7,-112.8
